policy,seed,time_seconds,time_hours,minimum,mean,maximum
"UBR-CA",20260703,110100.000000,30.583333,74.254971,76.903360,81.993285
"UBR-CA",20260703,110400.000000,30.666667,74.100904,78.662118,85.993285
"UBR-CA",20260703,110700.000000,30.750000,72.642588,79.008748,86.595702
"UBR-CA",20260703,111000.000000,30.833333,68.229891,79.196129,87.301900
"UBR-CA",20260703,111300.000000,30.916667,68.822230,82.287548,91.075236
"UBR-CA",20260703,111600.000000,31.000000,71.002406,83.846337,92.548659
"UBR-CA",20260703,111900.000000,31.083333,75.002406,85.602762,94.489071
"UBR-CA",20260703,112200.000000,31.166667,79.002406,86.259663,92.663400
"UBR-CA",20260703,112500.000000,31.250000,83.002406,86.813645,90.673662
"UBR-CA",20260703,112800.000000,31.333333,82.970171,87.828184,92.148109
"UBR-CA",20260703,113100.000000,31.416667,82.092665,87.833310,94.433340
"UBR-CA",20260703,113400.000000,31.500000,83.030929,88.561869,96.839186
"UBR-CA",20260703,113700.000000,31.583333,83.801322,88.736083,95.091101
"UBR-CA",20260703,114000.000000,31.666667,84.063718,89.645314,97.308285
"UBR-CA",20260703,114300.000000,31.750000,83.633519,90.904322,99.154763
"UBR-CA",20260703,114600.000000,31.833333,83.951993,91.544002,98.144080
"UBR-CA",20260703,114900.000000,31.916667,80.399789,90.890366,96.384622
"UBR-CA",20260703,115200.000000,32.000000,77.687912,90.144768,99.043056
"UBR-CA",20260703,115500.000000,32.083333,74.560792,89.020854,103.043056
"UBR-CA",20260703,115800.000000,32.166667,78.560792,90.100727,102.014693
"UBR-CA",20260703,116100.000000,32.250000,82.273992,90.966810,100.043148
"UBR-CA",20260703,116400.000000,32.333333,84.125039,90.233650,96.161449
"UBR-CA",20260703,116700.000000,32.416667,84.664529,87.987750,91.613301
"UBR-CA",20260703,117000.000000,32.500000,84.579233,87.750245,92.755729
"UBR-CA",20260703,117300.000000,32.583333,85.324249,89.617542,94.617639
"UBR-CA",20260703,117600.000000,32.666667,87.438929,91.265432,97.363505
"UBR-CA",20260703,117900.000000,32.750000,91.250975,94.057874,98.324314
"UBR-CA",20260703,118200.000000,32.833333,95.143077,96.593113,100.186376
"UBR-CA",20260703,118500.000000,32.916667,95.657547,98.061717,101.909808
"UBR-CA",20260703,118800.000000,33.000000,93.809487,98.862974,104.166453
"UBR-CA",20260703,119100.000000,33.083333,95.476661,101.421461,107.021952
"UBR-CA",20260703,119400.000000,33.166667,98.185114,103.047290,105.826827
"UBR-CA",20260703,119700.000000,33.250000,98.815179,103.605987,106.822866
"UBR-CA",20260703,120000.000000,33.333333,98.488676,104.333514,107.411841
"UBR-CA",20260703,120300.000000,33.416667,96.551798,105.369852,111.411841
"UBR-CA",20260703,120600.000000,33.500000,95.414971,107.664061,115.411841
"UBR-CA",20260703,120900.000000,33.583333,95.584450,110.492446,118.555902
"UBR-CA",20260703,121200.000000,33.666667,99.584450,113.347632,121.327824
"UBR-CA",20260703,121500.000000,33.750000,101.836263,114.590989,124.437961
"UBR-CA",20260703,121800.000000,33.833333,103.107275,115.949767,125.190279
"UBR-CA",20260703,122100.000000,33.916667,105.979214,117.615846,124.516763
"UBR-CA",20260703,122400.000000,34.000000,107.762562,118.434289,124.059004
"UBR-CA",20260703,122700.000000,34.083333,107.027006,117.681351,123.764562
"UBR-CA",20260703,123000.000000,34.166667,110.475740,119.008715,124.294223
"UBR-CA",20260703,123300.000000,34.250000,112.504447,120.439012,126.008749
"UBR-CA",20260703,123600.000000,34.333333,112.395938,122.278292,128.116831
"UBR-CA",20260703,123900.000000,34.416667,111.034073,124.217595,130.765864
"UBR-CA",20260703,124200.000000,34.500000,112.283528,125.940053,133.049941
"UBR-CA",20260703,124500.000000,34.583333,113.456545,126.109803,135.538112
"UBR-CA",20260703,124800.000000,34.666667,117.456545,125.484607,138.506321
"UBR-CA",20260703,125100.000000,34.750000,121.456545,128.374835,140.685560
"UBR-CA",20260703,125400.000000,34.833333,125.456545,129.513701,138.955956
"UBR-CA",20260703,125700.000000,34.916667,124.213044,131.028905,142.464855
"UBR-CA",20260703,126000.000000,35.000000,123.408994,131.607757,142.877113
"UBR-CA",20260703,126300.000000,35.083333,122.241956,131.997605,144.294700
"UBR-CA",20260703,126600.000000,35.166667,124.530661,133.447184,142.665828
"UBR-CA",20260703,126900.000000,35.250000,128.530661,136.518597,145.409683
"UBR-CA",20260703,127200.000000,35.333333,132.460275,138.810784,147.154100
"UBR-CA",20260703,127500.000000,35.416667,133.202763,139.949021,147.251347
"UBR-CA",20260703,127800.000000,35.500000,133.739422,139.874716,145.286276
"UBR-CA",20260703,128100.000000,35.583333,133.341693,141.104814,145.201584
"UBR-CA",20260703,128400.000000,35.666667,132.909549,141.872147,146.843329
"UBR-CA",20260703,128700.000000,35.750000,132.557049,142.106125,147.214136
"UBR-CA",20260703,129000.000000,35.833333,132.030329,141.698915,146.414469
"UBR-CA",20260703,129300.000000,35.916667,132.990769,142.167852,149.102155
"UBR-CA",20260703,129600.000000,36.000000,135.232966,144.083366,151.442872
"UBR-CA",20260703,129900.000000,36.083333,137.945658,147.283619,153.531190
"UBR-CA",20260703,130200.000000,36.166667,138.459082,149.617265,154.854568
"UBR-CA",20260703,130500.000000,36.250000,137.487491,150.645025,158.314807
"UBR-CA",20260703,130800.000000,36.333333,135.572676,150.933117,158.045900
"UBR-CA",20260703,131100.000000,36.416667,135.290613,151.367166,158.146614
"UBR-CA",20260703,131400.000000,36.500000,137.130066,152.040576,158.156799
"UBR-CA",20260703,131700.000000,36.583333,137.068862,151.557488,157.999050
"UBR-CA",20260703,132000.000000,36.666667,139.400283,151.232744,159.477708
"UBR-CA",20260703,132300.000000,36.750000,141.799987,151.691651,159.442494
"UBR-CA",20260703,132600.000000,36.833333,143.776313,152.381636,161.903884
"UBR-CA",20260703,132900.000000,36.916667,146.758987,153.459486,164.289530
"UBR-CA",20260703,133200.000000,37.000000,145.965864,153.896925,164.644681
"UBR-CA",20260703,133500.000000,37.083333,146.468462,154.251392,162.611546
"UBR-CA",20260703,133800.000000,37.166667,144.474950,154.179673,163.478594
"UBR-CA",20260703,134100.000000,37.250000,143.670705,155.456347,165.143366
"UBR-CA",20260703,134400.000000,37.333333,144.618863,157.454841,168.769498
"UBR-CA",20260703,134700.000000,37.416667,145.409061,159.933336,172.769498
"UBR-CA",20260703,135000.000000,37.500000,149.409061,162.477390,172.761150
"UBR-CA",20260703,135300.000000,37.583333,152.363194,164.265160,171.785014
"UBR-CA",20260703,135600.000000,37.666667,152.555839,165.164761,171.229821
"UBR-CA",20260703,135900.000000,37.750000,156.555839,166.950376,173.534061
"UBR-CA",20260703,136200.000000,37.833333,158.826210,168.524096,175.895285
"UBR-CA",20260703,136500.000000,37.916667,157.934121,167.368069,176.420063
"UBR-CA",20260703,136800.000000,38.000000,157.619517,167.532969,176.545885
"UBR-CA",20260703,137100.000000,38.083333,158.420101,166.810542,176.557497
"UBR-CA",20260703,137400.000000,38.166667,158.628273,166.475796,175.936737
"UBR-CA",20260703,137700.000000,38.250000,161.281615,167.579815,175.626847
"UBR-CA",20260703,138000.000000,38.333333,164.571034,170.302291,178.685220
"UBR-CA",20260703,138300.000000,38.416667,162.827588,172.446333,181.742189
"UBR-CA",20260703,138600.000000,38.500000,160.921855,172.408799,182.829862
"UBR-CA",20260703,138900.000000,38.583333,162.801058,174.398809,183.589651
"UBR-CA",20260703,139200.000000,38.666667,161.909562,176.541668,187.589651
"UBR-CA",20260703,139500.000000,38.750000,163.014939,177.861320,189.069768
"UBR-CA",20260703,139800.000000,38.833333,162.235490,179.346208,191.425744
"UBR-CA",20260703,140100.000000,38.916667,165.014638,180.477883,191.069010
"UBR-CA",20260703,140400.000000,39.000000,166.568056,180.499915,188.493340
"UBR-CA",20260703,140700.000000,39.083333,170.568056,182.560731,191.059074
"UBR-CA",20260703,141000.000000,39.166667,173.703122,184.236559,193.272654
"UBR-CA",20260703,141300.000000,39.250000,175.033498,185.473925,195.613237
"UBR-CA",20260703,141600.000000,39.333333,179.033498,186.927271,196.593820
"UBR-CA",20260703,141900.000000,39.416667,180.956952,187.598898,196.230678
"UBR-CA",20260703,142200.000000,39.500000,182.903720,189.836837,198.166348
"UBR-CA",20260703,142500.000000,39.583333,184.092035,191.218313,200.940084
"UBR-CA",20260703,142800.000000,39.666667,186.121389,193.018669,200.066858
"UBR-CA",20260703,143100.000000,39.750000,190.037301,195.445846,204.066858
"UBR-CA",20260703,143400.000000,39.833333,188.331648,196.644033,206.826676
"UBR-CA",20260703,143700.000000,39.916667,186.213828,198.156393,210.258399
"UBR-CA",20260703,144000.000000,40.000000,188.150375,200.358171,209.609693
"UBR-CA",20260703,144300.000000,40.083333,190.618623,202.286324,208.031229
"UBR-CA",20260703,144600.000000,40.166667,190.866780,203.857860,209.967425
"UBR-CA",20260703,144900.000000,40.250000,189.463036,205.109450,212.339036
"UBR-CA",20260703,145200.000000,40.333333,190.910635,204.560705,212.497826
"UBR-CA",20260703,145500.000000,40.416667,191.126882,205.216241,215.282017
"UBR-CA",20260703,145800.000000,40.500000,191.352216,206.472439,215.390599
"UBR-CA",20260703,146100.000000,40.583333,194.462859,208.783235,217.571718
"UBR-CA",20260703,146400.000000,40.666667,195.290550,209.699934,217.580856
"UBR-CA",20260703,146700.000000,40.750000,196.795119,210.697387,216.686307
"UBR-CA",20260703,147000.000000,40.833333,200.210233,211.286934,217.186999
"UBR-CA",20260703,147300.000000,40.916667,201.738969,211.082195,217.350774
"UBR-CA",20260703,147600.000000,41.000000,202.355824,212.072911,220.120259
"UBR-CA",20260703,147900.000000,41.083333,204.220611,211.984496,220.521179
"UBR-CA",20260703,148200.000000,41.166667,202.838706,211.115071,221.030832
"UBR-CA",20260703,148500.000000,41.250000,201.851366,212.256551,222.507439
"UBR-CA",20260703,148800.000000,41.333333,204.181308,213.122791,223.015574
"UBR-CA",20260703,149100.000000,41.416667,204.935579,212.842119,223.255174
"UBR-CA",20260703,149400.000000,41.500000,204.670446,211.930277,225.008875
"UBR-CA",20260703,149700.000000,41.583333,198.615831,210.613591,226.558895
"UBR-CA",20260703,150000.000000,41.666667,201.545270,211.420348,227.651899
"UBR-CA",20260703,150300.000000,41.750000,205.545270,212.578511,225.512728
"UBR-CA",20260703,150600.000000,41.833333,206.673246,213.463752,223.040411
"UBR-CA",20260703,150900.000000,41.916667,205.069377,214.248147,221.833594
"UBR-CA",20260703,151200.000000,42.000000,206.181919,213.324118,224.119016
"UBR-CA",20260703,151500.000000,42.083333,206.475360,214.726178,226.405493
"UBR-CA",20260703,151800.000000,42.166667,207.710736,217.264490,227.981741
"UBR-CA",20260703,152100.000000,42.250000,207.666391,219.150081,228.798380
"UBR-CA",20260703,152400.000000,42.333333,206.458566,220.494069,230.762979
"UBR-CA",20260703,152700.000000,42.416667,200.804539,221.491030,234.762979
"UBR-CA",20260703,153000.000000,42.500000,197.832762,223.106505,237.527998
"UBR-CA",20260703,153300.000000,42.583333,201.832762,223.461915,236.500172
"UBR-CA",20260703,153600.000000,42.666667,204.371609,224.949255,236.577518
"UBR-CA",20260703,153900.000000,42.750000,206.546702,224.900001,239.332147
"UBR-CA",20260703,154200.000000,42.833333,206.554688,225.078088,240.403751
"UBR-CA",20260703,154500.000000,42.916667,208.640860,226.221445,240.601512
"UBR-CA",20260703,154800.000000,43.000000,211.020801,226.955520,240.500211
"UBR-CA",20260703,155100.000000,43.083333,213.129736,228.307129,242.113729
"UBR-CA",20260703,155400.000000,43.166667,210.892173,228.372968,243.716020
"UBR-CA",20260703,155700.000000,43.250000,212.504764,228.826214,242.656398
"UBR-CA",20260703,156000.000000,43.333333,213.488992,230.924878,244.169450
"UBR-CA",20260703,156300.000000,43.416667,217.087288,233.388820,247.716734
"UBR-CA",20260703,156600.000000,43.500000,217.968999,235.845222,249.319273
"UBR-CA",20260703,156900.000000,43.583333,218.534689,236.547039,248.964527
"UBR-CA",20260703,157200.000000,43.666667,220.371571,235.904259,246.865722
"UBR-CA",20260703,157500.000000,43.750000,221.546542,235.643165,245.639567
"UBR-CA",20260703,157800.000000,43.833333,225.546542,237.303201,248.405414
"UBR-CA",20260703,158100.000000,43.916667,229.247636,239.684908,250.482873
"UBR-CA",20260703,158400.000000,44.000000,233.247636,242.196654,251.953830
"UBR-CA",20260703,158700.000000,44.083333,235.200200,243.842132,250.476109
"UBR-CA",20260703,159000.000000,44.166667,236.089678,243.654245,248.054647
"UBR-CA",20260703,159300.000000,44.250000,240.089678,244.826164,249.825830
"UBR-CA",20260703,159600.000000,44.333333,244.089678,246.939193,251.459615
"UBR-CA",20260703,159900.000000,44.416667,242.517518,248.775598,255.459615
"UBR-CA",20260703,160200.000000,44.500000,239.407402,249.785726,256.130042
"UBR-CA",20260703,160500.000000,44.583333,238.327660,251.056884,257.909333
"UBR-CA",20260703,160800.000000,44.666667,240.299927,253.599282,260.934318
"UBR-CA",20260703,161100.000000,44.750000,244.299927,253.732540,260.589721
"UBR-CA",20260703,161400.000000,44.833333,247.548651,255.937989,260.052363
"UBR-CA",20260703,161700.000000,44.916667,251.548651,258.855317,262.310060
"UBR-CA",20260703,162000.000000,45.000000,250.557888,259.959500,265.582824
"UBR-CA",20260703,162300.000000,45.083333,253.164675,262.377658,267.565367
"UBR-CA",20260703,162600.000000,45.166667,257.164675,265.562321,270.308521
"UBR-CA",20260703,162900.000000,45.250000,257.949465,266.983440,273.185187
"UBR-CA",20260703,163200.000000,45.333333,258.516147,268.324906,277.185187
"UBR-CA",20260703,163500.000000,45.416667,261.710632,271.542590,281.185187
"UBR-CA",20260703,163800.000000,45.500000,263.591565,273.579398,285.185187
"UBR-CA",20260703,164100.000000,45.583333,267.444192,275.170125,286.923755
"UBR-CA",20260703,164400.000000,45.666667,267.927787,276.295467,288.000000
"UBR-CA",20260703,164700.000000,45.750000,267.133540,277.049667,288.000000
"UBR-CA",20260703,165000.000000,45.833333,269.627347,278.595626,288.000000
"UBR-CA",20260703,165300.000000,45.916667,269.218432,279.211442,286.725747
"UBR-CA",20260703,165600.000000,46.000000,270.385876,281.012183,287.777359
"UBR-CA",20260703,165900.000000,46.083333,274.385876,283.231366,288.000000
"UBR-CA",20260703,166200.000000,46.166667,278.385876,285.138254,288.000000
"UBR-CA",20260703,166500.000000,46.250000,282.385876,286.596469,288.000000
"UBR-CA",20260703,166800.000000,46.333333,285.909681,287.476089,288.000000
"UBR-CA",20260703,167100.000000,46.416667,288.000000,288.000000,288.000000
"UBR-CA",20260703,167400.000000,46.500000,288.000000,288.000000,288.000000
"UBR-CA",20260703,167700.000000,46.583333,287.801270,287.950318,288.000000
"UBR-CA",20260703,168000.000000,46.666667,284.084597,286.751855,288.000000
"UBR-CA",20260703,168300.000000,46.750000,281.536150,286.384038,288.000000
"UBR-CA",20260703,168600.000000,46.833333,285.536150,287.384038,288.000000
"UBR-CA",20260703,168900.000000,46.916667,288.000000,288.000000,288.000000
"UBR-CA",20260703,169200.000000,47.000000,288.000000,288.000000,288.000000
"UBR-CA",20260703,169500.000000,47.083333,287.771034,287.942758,288.000000
"UBR-CA",20260703,169800.000000,47.166667,288.000000,288.000000,288.000000
"UBR-CA",20260703,170100.000000,47.250000,287.465491,287.866373,288.000000
"UBR-CA",20260703,170400.000000,47.333333,287.848464,287.962116,288.000000
"UBR-CA",20260703,170700.000000,47.416667,284.627429,287.034577,288.000000
"UBR-CA",20260703,171000.000000,47.500000,284.788119,287.197030,288.000000
"UBR-CA",20260703,171300.000000,47.583333,286.787383,287.696846,288.000000
"UBR-CA",20260703,171600.000000,47.666667,286.019392,287.504848,288.000000
"UBR-CA",20260703,171900.000000,47.750000,288.000000,288.000000,288.000000
"UBR-CA",20260703,172200.000000,47.833333,288.000000,288.000000,288.000000
"UBR-CA",20260703,172500.000000,47.916667,288.000000,288.000000,288.000000
"UBR-CA",20260703,172800.000000,48.000000,287.879993,287.969998,288.000000
"UBR-CA",20260703,173100.000000,48.083333,286.695476,287.566481,288.000000
"UBR-CA",20260703,173400.000000,48.166667,287.739414,287.934854,288.000000
"UBR-CA",20260703,173700.000000,48.250000,287.888657,287.972164,288.000000
"UBR-CA",20260703,174000.000000,48.333333,288.000000,288.000000,288.000000
"UBR-CA",20260703,174300.000000,48.416667,288.000000,288.000000,288.000000
"UBR-CA",20260703,174600.000000,48.500000,285.525097,287.381274,288.000000
"UBR-CA",20260703,174900.000000,48.583333,284.810817,287.202704,288.000000
"UBR-CA",20260703,175200.000000,48.666667,282.236648,286.559162,288.000000
"UBR-CA",20260703,175500.000000,48.750000,283.723179,286.930795,288.000000
"UBR-CA",20260703,175800.000000,48.833333,285.712691,287.002166,288.000000
"UBR-CA",20260703,176100.000000,48.916667,284.794658,286.491332,288.000000
"UBR-CA",20260703,176400.000000,49.000000,284.760516,286.204767,288.000000
"UBR-CA",20260703,176700.000000,49.083333,284.256377,286.577177,288.000000
"UBR-CA",20260703,177000.000000,49.166667,286.619888,287.295458,288.000000
"UBR-CA",20260703,177300.000000,49.250000,285.722902,287.430726,288.000000
"UBR-CA",20260703,177600.000000,49.333333,286.116243,287.150282,288.000000
"UBR-CA",20260703,177900.000000,49.416667,283.558857,285.926944,288.000000
"UBR-CA",20260703,178200.000000,49.500000,282.635061,286.240922,288.000000
"UBR-CA",20260703,178500.000000,49.583333,285.327160,287.331790,288.000000
"UBR-CA",20260703,178800.000000,49.666667,284.666365,286.966618,288.000000
"UBR-CA",20260703,179100.000000,49.750000,281.864963,286.457720,288.000000
"UBR-CA",20260703,179400.000000,49.833333,280.852101,286.213025,288.000000
"UBR-CA",20260703,179700.000000,49.916667,281.957852,286.489463,288.000000
"UBR-CA",20260703,180000.000000,50.000000,284.130420,287.032605,288.000000
"UBR-CA",20260703,180300.000000,50.083333,285.341885,287.335471,288.000000
"UBR-CA",20260703,180600.000000,50.166667,283.150881,286.483618,288.000000
"UBR-CA",20260703,180900.000000,50.250000,283.495208,285.688778,288.000000
"UBR-CA",20260703,181200.000000,50.333333,285.342227,286.691995,288.000000
"UBR-CA",20260703,181500.000000,50.416667,286.771107,287.692777,288.000000
"UBR-CA",20260703,181800.000000,50.500000,286.760164,287.690041,288.000000
"UBR-CA",20260703,182100.000000,50.583333,285.378378,287.344595,288.000000
"UBR-CA",20260703,182400.000000,50.666667,284.862759,287.215690,288.000000
"UBR-CA",20260703,182700.000000,50.750000,284.705363,287.176341,288.000000
"UBR-CA",20260703,183000.000000,50.833333,286.528121,286.997608,287.602335
"UBR-CA",20260703,183300.000000,50.916667,285.456599,286.804906,288.000000
"UBR-CA",20260703,183600.000000,51.000000,281.851238,285.139481,288.000000
"UBR-CA",20260703,183900.000000,51.083333,277.949397,283.494155,288.000000
"UBR-CA",20260703,184200.000000,51.166667,276.825102,282.682913,288.000000
